Handle,Title,"Body (HTML)",Vendor,"Standardized Product Type","Custom Product Type",Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Price","Variant Compare At Price","Image Src"
herevin-750ml-bottle-with-fruit-infuser-purple,"Herevin 750ml Bottle with Fruit Infuser - Purple","Create your own flavoured water drinks with our easy to use fruit infuser bottle for thirst quenching drinks every time. Add your favorite fruit or a combination for delicious and healthy thirst quenchers Kids love our fruit infused water bottle collection. The large central fruit chamber features the names of fruits and the bright color matches the color of the removable flip top lid. Completely dishwasher safe & BPA Free Perfect for sport activities, days out and kindergarden or school. By choosing a reusable bottle, you are saving the environment from unnecessary plastic waste Just fill the central chamber with one fruit or a combination and let the flavour seep into the water Made in Turkey",Protrade,,,false,,,,,shopify,10,continue,28.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/purplewaterbottle750ml_72b73816-f2f8-438d-b8d5-57b1babe4456_1080x1080_pad_ffffff.jpg.jpg?v=1646644240
herevin-fruit-infuser-bottle-650ml-astd,"Herevin 750ml Bottle with Fruit Infuser - Grey","Create your own flavoured water drinks with our easy to use fruit infuser bottle for thirst quenching drinks every time. Add your favorite fruit or a combination for delicious and healthy thirst quenchers Kids love our fruit infused water bottle collection. The large central fruit chamber features the names of fruits and the bright color matches the color of the removable flip top lid. Completely dishwasher safe & BPA Free Perfect for sport activities, days out and kindergarden or school. By choosing a reusable bottle, you are saving the environment from unnecessary plastic waste Just fill the central chamber with one fruit or a combination and let the flavour seep into the water Made in Turkey",Protrade,,,false,,,,,shopify,10,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/greywaterbottle_f608de5a-1f23-4fbf-bff3-828bdf4e9fd2_1080x1080_pad_ffffff.jpg.jpg?v=1646644127
herevin-5l-decorated-glass-square-beverage-dispenser-detox-time,"Herevin 5L Decorated Glass Square Beverage Dispenser - Detox Time","Moulded from high-grade material to avoid chipping even through prolonged usage Exudes an exquisite craftsmanship that manifests an accentuating show Fade-proof construction resists catching stains, facilitating easy cleaning",Protrade,,,false,,,,,shopify,1,continue,70.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/beverageherevin5l_dd8791ae-90e7-45c4-84e7-8fdd820355d5_1080x1080_pad_ffffff.jpg.jpg?v=1645786711
herevin-3l-decorated-glass-square-beverage-dispenser-detox-time,"Herevin 3L Decorated Glass Square Beverage Dispenser - Detox Time","Moulded from high-grade material to avoid chipping even through prolonged usage Exudes an exquisite craftsmanship that manifests an accentuating show Fade-proof construction resists catching stains, facilitating easy cleaning",Protrade,,,false,,,,,shopify,3,continue,50.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/Beveragedispenser_d8ba6792-51c1-49eb-b170-836ab50bc66d_1080x1080_pad_ffffff.jpg.jpg?v=1645786712
herevin-750ml-soft-touch-sports-bottle-pink,"Herevin 750ml Soft Touch Sports Bottle - Pink","These drink bottles are child friendly consisting of lightweight BPA free high-quality unbreakable plastic that gives the same pure taste of glass bottles This bottle is your best buy for your kids; boys & girls, for back to school, Christmas or birthday gift, or for any athletics like gym, running, jogging, dancing, bike, bicycle, or exercise. Fits in any standard size backpack or tote bag Its convenient hand strap carrier makes it easy to carry, and the comfort center gives the hand a comfortable and easy grip Leakproof and airtight lid. Dishwasher Safe. Great for water or any other beverage Made in Turkey",Protrade,,,false,,,,,shopify,5,continue,22.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/herevinpinkbottle_764080c7-8c0f-476b-aee8-899a8cb4c9e3_1080x1080_pad_ffffff.jpg.jpg?v=1646644017
herevin-750ml-soft-touch-sports-bottle-purple,"Herevin 750ml Soft Touch Sports Bottle - Purple","These drink bottles are child friendly consisting of lightweight BPA free high-quality unbreakable plastic that gives the same pure taste of glass bottles This bottle is your best buy for your kids; boys & girls, for back to school, Christmas or birthday gift, or for any athletics like gym, running, jogging, dancing, bike, bicycle, or exercise. Fits in any standard size backpack or tote bag Its convenient hand strap carrier makes it easy to carry, and the comfort center gives the hand a comfortable and easy grip Leakproof and airtight lid. Dishwasher Safe. Great for water or any other beverage Made in Turkey",Protrade,,,false,,,,,shopify,5,continue,22.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/herevinpurplebottle_e2645dc0-cb81-467d-b481-67a116eaf0d3_1080x1080_pad_ffffff.jpg.jpg?v=1646643754
herevin-750ml-soft-touch-sports-bottle-green,"Herevin 750ml Soft Touch Sports Bottle - Green","These drink bottles are child friendly consisting of lightweight BPA free high-quality unbreakable plastic that gives the same pure taste of glass bottles This bottle is your best buy for your kids; boys & girls, for back to school or birthday gift, or for any athletics like gym, running, jogging, dancing, bike, bicycle, or exercise. Fits in any standard size backpack or tote bag Its convenient hand strap carrier makes it easy to carry, and the comfort center gives the hand a comfortable and easy grip Leakproof and airtight lid. Dishwasher Safe. Great for water or any other beverage Made in Turkey",Protrade,,,false,,,,,shopify,5,continue,22.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/hervingreenbottle_b3705b33-7b5f-4c53-82b0-d51f34c26c83_1080x1080_pad_ffffff.jpg.jpg?v=1646643697
snips-eat-and-drink-bottle-0-4-0-25l-blue,"Snips Eat and Drink Bottle 0.4+0.25L - Blue","Mount for carrying cookies, dried fruit, or mixed berries Ideal for a dynamic and active life Eat and Drink is ideal for hydrating and restoring energy during sports activities BPA free; dishwasher safe Made in Italy",Protrade,,,false,,,,,shopify,10,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/snipsbluebottle_c96f81e4-78f0-4a12-8ad2-d9a691dc0e34_1080x1080_pad_ffffff.jpg.jpg?v=1646643639
snips-melon-saver,"Snips Melon Saver","Preserves melons, halved or sliced. Its special freshness-saver lid keeps the flavour intact in the fridge; its good looks make it equally suitable to be used at table. Snips will ensure that your delicacies will keep their appearance and taste. Stylish and practical accessories help you prepare and store food. The Italian Snips brand is known for its creative and practical kitchen solutions. High quality workmanship and functionality will ensure your comfort during everyday duties, and the original design will take care of visual pleasure during use. Made In Italy.",Protrade,,,false,,,,,shopify,10,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/snipsmelonsaver_69f88ffd-e657-45d2-a219-3ca5a3d781cc_1080x1080_pad_ffffff.jpg.jpg?v=1648811497
tea-bag-holder-3l-pink,"Snips Tea Bag Holder 3L - Pink","Moulded from high-grade material to avoid chipping even through prolonged usage Exudes an exquisite craftsmanship that manifests an accentuating show Fade-proof construction resists catching stains, facilitating easy cleaning",Protrade,,,false,,,,,shopify,10,continue,65.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/snipsteabagholder_083a3ce2-a092-4f72-8978-46592a975c8b_1080x1080_pad_ffffff.jpg.jpg?v=1648811376
snips-ice-box-lunch-pack,"Snips Ice Box Lunch Pack - Green","Set consisting of a 0.5 L bottle and 1.5L Ice Lunch Box, to have everything you need for a lunch outside the house: the refrigerated lunch box keeps the food fresh for several hours, and thanks to the bottle you can bring your favourite beverage. Snips will ensure that your delicacies will keep their appearance and taste. Stylish and practical accessories help you prepare and store food. The Italian Snips brand is known for its creative and practical kitchen solutions. High quality workmanship and functionality will ensure your comfort during everyday duties, and the original design will take care of visual pleasure during use. Made In Italy.",Protrade,,,false,,,,,shopify,10,continue,52.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/SnipsIceBoxLunchPack-Green_4ceaf713-4744-4904-b990-bd3d933dc17a_1_1080x1080_pad_ffffff.jpg.jpg?v=1647176643
snips-water-bottle-0-75l-green,"Snips Water Bottle 0.75L - Green","Highlights Equipped with an air-tight lid which prevents leakage and spilling Designed to keep the original taste of water intact Food-grade quality material ensures safety of health",Protrade,,,false,,,,,shopify,10,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/snipsgreen_01ea05b3-89ca-4834-961e-6717ab9dcd5e_1080x1080_pad_ffffff.jpg.jpg?v=1645786742
snips-water-bottle-0-75l-blue,"Snips Water Bottle 0.75L - Blue","Highlights Equipped with an air-tight lid which prevents leakage and spilling Designed to keep the original taste of water intact Food-grade quality material ensures safety of health",Protrade,,,false,,,,,shopify,20,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/snipswaterbottle_d0791ae9-426d-49f3-b1c5-b4d5c69eadb3_1080x1080_pad_ffffff.jpg.jpg?v=1646643513
energy-water-bottle-pink,"Energy Water Bottle - Pink","Fun Printed Bottle. These can go into the fridge or be placed on your table during a meal.",Protrade,,,false,,,,,shopify,10,continue,20.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/energybottlepink_9d81abcc-a359-4ad2-8aef-09dd80d5e856_1080x1080_pad_ffffff.jpg.jpg?v=1646643445
energy-water-bottle-blue,"Energy Water Bottle - Blue","Fun Printed Bottle. These can go into the fridge or be placed on your table during a meal.",Protrade,,,false,,,,,shopify,10,continue,20.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/energybottle_a61f49da-319e-405d-9cd3-879c6a3b7c48_1080x1080_pad_ffffff.jpg.jpg?v=1646643388
kido-water-bottle-with-straw-pink,"Kido Water Bottle with Straw - Pink","Fun Printed Bottle. These can go into the fridge or be placed on your table during a meal.",Protrade,,,false,,,,,shopify,10,continue,15.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/kidspink_4d55bdc6-621c-4693-89ec-68096e99232d_1080x1080_pad_ffffff.png.jpg?v=1646643331
kido-water-bottle-with-straw,"Kido Water Bottle with Straw - Blue","Fun Printed Bottle. These can go into the fridge or be placed on your table during a meal.",Protrade,,,false,,,,,shopify,10,continue,15.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/kidoblue_1841a307-d2c0-4c24-80b6-81896c222c5c_1080x1080_pad_ffffff.png.jpg?v=1646643284
printed-cooler-bag-28-x-29-x-15-cm-multicolor-3,"Printed Cooler Bag , 28 x 29 x 15 CM - Multicolor","Moulded from high-grade material to avoid chipping even through prolonged usage Exudes an exquisite craftsmanship that manifests an accentuating show Fade-proof construction resists catching stains, facilitating easy cleaning",Protrade,,,false,,,,,shopify,10,continue,32.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/printedbags_bd2f23dc-c25e-456e-a297-d2664e362130_1080x1080_pad_ffffff.jpg.jpg?v=1649923886
printed-cooler-bag-28-x-29-x-15-cm-multicolor-2,"Printed Cooler Bag , 28 x 29 x 15 CM - Multicolor","Moulded from high-grade material to avoid chipping even through prolonged usage Exudes an exquisite craftsmanship that manifests an accentuating show Fade-proof construction resists catching stains, facilitating easy cleaning",Protrade,,,false,,,,,shopify,10,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/printdcoolerbagsowl_3644964f-5dc5-4f64-b655-dd544b0bdfd9_1080x1080_pad_ffffff.jpg.jpg?v=1649923911
printed-cooler-bag-28-x-29-x-15-cm-multicolor-1,"Printed Cooler Bag , 28 x 29 x 15 CM - Multicolor","Moulded from high-grade material to avoid chipping even through prolonged usage Exudes an exquisite craftsmanship that manifests an accentuating show Fade-proof construction resists catching stains, facilitating easy cleaning",Protrade,,,false,,,,,shopify,10,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/coolerbag1_b27e1cf7-e5eb-4b0b-b490-fab1ac2dfbe8_1080x1080_pad_ffffff.jpg.jpg?v=1649923936
printed-cooler-bag-28-x-29-x-15-cm-multicolor,"Printed Cooler Bag , 28 x 29 x 15 CM - Multicolor","Moulded from high-grade material to avoid chipping even through prolonged usage Exudes an exquisite craftsmanship that manifests an accentuating show Fade-proof construction resists catching stains, facilitating easy cleaning.",Protrade,,,false,,,,,shopify,10,continue,32.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/coolerbag_91ec668c-9480-4f4a-b175-6877117cc0fc_1080x1080_pad_ffffff.jpg.jpg?v=1649923961
printed-cooler-bag-28-29x15cm-multicolor,"Printed Cooler Bag , 28 x 29 x 15CM - Multicolor","Moulded from high-grade material to avoid chipping even through prolonged usage Exudes an exquisite craftsmanship that manifests an accentuating show Fade-proof construction resists catching stains, facilitating easy cleaning",Protrade,,,false,,,,,shopify,10,continue,32.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/uncorn-printed-cooler-bags_ff720ede-2179-4e71-b680-7b86f108bc0d_1080x1080_pad_ffffff.jpg.jpg?v=1649923989
pumped-tritan-bottle-teal-750ml,"Pumped Tritan Bottle Teal - 750ml","The Pumped Bands Tritan Bottle is a fun wrist band bottle perfect for youth to express themselves. Made from crystal clear, odour resistant Tritan, each bottle comes with four printed wrist bands that can be swapped with friends. The bottle also features an easy open drink spout. Made in Australia. Capacity: 750ml Dimension: 7.5x23.6cm",Protrade,,,false,,,,,shopify,10,continue,45.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/tealbottle_79638f16-47ff-416c-8da4-63e6d4f55125_1080x1080_pad_ffffff.jpg.jpg?v=1647936278
pumped-tritan-bottle-charcoal-750ml,"Pumped Tritan Bottle Charcoal- 750ml","The Pumped Bands Tritan Bottle is a fun wrist band bottle perfect for youth to express themselves. Made from crystal clear, odour resistant Tritan, each bottle comes with four printed wrist bands that can be swapped with friends. The bottle also features an easy open drink spout. Made in Australia. Capacity: 750ml Dimension: 7.5x23.6cm",Protrade,,,false,,,,,shopify,10,continue,45.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/charcoalbottle_ba8d5c9f-cd3a-48f6-b04b-c2c6cf80ce40_1080x1080_pad_ffffff.jpg.jpg?v=1646643187
pumped-tritan-bottle-purple-750ml,"Pumped Tritan Bottle Purple - 750ml","The Pumped Bands Tritan Bottle is a fun wrist band bottle perfect for youth to express themselves. Made from crystal clear, odour resistant Tritan, each bottle comes with four printed wrist bands that can be swapped with friends. The bottle also features an easy open drink spout. Made in Australia. Capacity: 750ml Dimension: 7.5x23.6cm",Protrade,,,false,,,,,shopify,10,continue,45.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/purplewaterbottle_ede450ae-9c87-4608-8a06-8dadbb415dad_1080x1080_pad_ffffff.jpg.jpg?v=1646639540
printed-bottle-blue-600ml,"Pumped Tritan Bottle Blue - 750ml","The Pumped Bands Tritan Bottle is a fun wrist band bottle perfect for youth to express themselves. Made from crystal clear, odour resistant Tritan, each bottle comes with four printed wrist bands that can be swapped with friends. The bottle also features an easy open drink spout. Made in Australia. Capacity: 750ml Dimension: 7.5x23.6cm",Protrade,,,false,,,,,shopify,9,continue,45.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/b_uewaterbottle_3c08a39d-9ece-4caa-aa19-fdc5bb5de3ca_1080x1080_pad_ffffff.jpg.jpg?v=1646639476
1250ml-printed-bottle-blue,"1250ml Printed Bottle - Blue","Fun Printed Bottle. It can hold 1250ml of water. These can go into the fridge or be placed on your table during a meal.",Protrade,,,false,,,,,shopify,10,continue,25.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/bottle-blue_14895832-0869-4774-a613-21dab3ff23e7_1_1080x1080_pad_ffffff.jpg.jpg?v=1646593483
1250ml-printed-bottle-orange,"1250ml Printed Bottle - Orange","Fun Printed Bottle. It can hold 1250ml of water. These can go into the fridge or be placed on your table during a meal.",Protrade,,,false,,,,,shopify,10,continue,25.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/orangebottle_3fcd4bc1-ce72-4f52-99c4-1f303b6703e4_1_1080x1080_pad_ffffff.jpg.jpg?v=1646593579
1250ml-printed-bottle-green,"1250ml Printed Bottle - Green","Fun Printed Bottle. It can hold 1250ml of water. These can go into the fridge or be placed on your table during a meal.",Protrade,,,false,,,,,shopify,10,continue,25.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/greenbottle1250ml_2667b826-cfbf-427f-a566-fee423f16af9_1_1080x1080_pad_ffffff.jpg.jpg?v=1646593535
nessan-350ml-travel-tumbler-white,"Nessan 350ml Stainless Steel Bottle - White","Stainless Steel BPA Free Classic look and feel. Practical and stylish Easy to use Versatile Great for anyone on-the-go.",Protrade,,,false,,,,,shopify,10,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/tumbler-white2_bc34dfba-27b9-4803-ab51-f5671dea56e5_1080x1080_pad_ffffff.jpg.jpg?v=1646636256
nessan-350ml-travel-tumbler-black-qe-351,"Nessan 350ml Stainless Steel Bottle - Black","Stainless Steel BPA Free Classic look and feel. Practical and stylish Easy to use Versatile Great for anyone on-the-go.",Protrade,,,false,,,,,shopify,10,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/tumbler-black_29515778-8b44-4003-a3d2-72b9088b7abe_1080x1080_pad_ffffff.jpg.jpg?v=1646636180
nessan-350ml-travel-tumbler-black-qe-350,"Nessan 350ml Travel Tumbler - Blue","Classic look and feel. Practical and stylish Easy to use Versatile Great for anyone on-the-go.",Protrade,,,false,,,,,shopify,10,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/tumbler-blue_4e20fef1-9d7a-41e9-baa5-ce44308fd049_1080x1080_pad_ffffff.jpg.jpg?v=1645786793
nessan-vaccum-flask-pink-white,"Nessan Vacuum Flask - Pink/White","Classic look and feel. Nessan Vaccum Flask keeps hot or cold water or liquid and maintains the temperature of the liquid for about twelve long hours. It perfectly fits in your child's bag and is ideal to carry during outings. This Product is approved by Emirates Authority for Standardization and Metrology (ESMA). Great for anyone on-the-go.",Protrade,,,false,,,,,shopify,10,continue,20.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/vaccumflaskpink_78fe98ae-ecc4-4af3-94ec-7cf5b828c0be_1080x1080_pad_ffffff.jpg.jpg?v=1646636116
nessan-vaccum-flask-esma-approved-pink-white,"Nessan Vacuum  Flask - Pink & White","Classic look and feel. Nessan Vaccum Flask keeps hot or cold water or liquid and maintains the temperature of the liquid for about twelve long hours. It perfectly fits in your child's bag and is ideal to carry during outings. This Product is approved by Emirates Authority for Standardization and Metrology (ESMA). Great for anyone on-the-go.",Protrade,,,false,,,,,shopify,10,continue,20.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/vaccumflaskpink_dd394a18-8408-4fe1-94cb-985ec1d8dce5_1080x1080_pad_ffffff.jpg.jpg?v=1646636089
nessan-450ml-vacuum-flask-black,"Nessan 450ml Vacuum Flask - Black","Dishwasher proof : Yes Type : Thermos Flasks Material : Stainless Steel Microwave Proof : No Brand : Nessan",Protrade,,,false,,,,,shopify,20,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/flask-black_fa5b56b9-cd2d-4623-9039-9afb3fe9ed1c_1080x1080_pad_ffffff.jpg.jpg?v=1645786799
wheat-fiber-blue-lunch-box-13-19-7-cm,"Wheat Fiber Blue Lunch Box - 13 x 19 x 7cm","Eco friendly & Passed food touch test Biodegradable & Dishwasher safe Not suitable for microwave or oven use Easy for children to grab and hold",Protrade,,,false,,,,,shopify,5,continue,36.00,25.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/Lunch-box-blue_d41f17b3-7c52-4120-b3a6-84d7a43ecda0_1080x1080_pad_ffffff.jpg.jpg?v=1647860888
wheat-fiber-pink-lunch-box-13-19-7-cm,"Wheat Fiber Pink Lunch Box - 13 x 19 x 7cm","Eco friendly & Passed food touch test Biodegradable & Dishwasher safe Not suitable for microwave or oven use Easy for children to grab and hold",Protrade,,,false,,,,,shopify,5,continue,36.00,25.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/lunch-boxes-pink_bc5d39af-5cb5-4cff-bd3a-48cbaff8a330_1080x1080_pad_ffffff.jpg.jpg?v=1647860900
wheat-fiber-lunch-box-13-19-7-cm,"Wheat Fiber Green Lunch Box - 13 x 19 x 7cm","Eco friendly & Passed food touch test Biodegradable & Dishwasher safe Not suitable for microwave or oven use Easy for children to grab and hold",Protrade,,,false,,,,,shopify,5,continue,36.00,25.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/wheatlunchbox_1ad5c2d1-422d-46cf-a456-9d5680307444_1080x1080_pad_ffffff.jpg.jpg?v=1647860896
stainless-steel-vaccum-flask-with-handle-630-ml,"Nessan Stainless Steel Vacuum Flask with handle - 630 ml","Dishwasher proof : No Type : Thermos Flasks Material : Stainless Steel Microwave Proof : No Brand : Other",Protrade,,,false,,,,,shopify,5,continue,35.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/IMG_20200826_170241_0f28cfe9-a7f0-478c-bdda-84684bfda6c1_1080x1080_pad_ffffff.jpg.jpg?v=1645786812
nessan-stainless-steel-vacuum-flask-with-3pcs-inner-boxes-2-1l-emarkiz-com,"Nessan Stainless Steel Vacuum Flask with 3pcs Inner boxes 2.1L","Classic look and feel Double wall insulated one and thus is long lasting Easy to clean Dishwasher proof : No Type : Thermos Flasks Material : Stainless Steel Microwave Proof : No Brand : Nessan 3 Pieces: 400ml, 400ml, 500ml",Protrade,,,false,,,,,shopify,9,continue,90.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/NessanStainlessSteelVacuumFlask_ed0ef079-dcd5-40a6-a853-398bf7272654_1_1080x1080_pad_ffffff.jpg.jpg?v=1647174697
rice-strainer-nordic-colour-mix,"Rice Strainer - Nordic Colour Mix","• Moulded from high-grade material to avoid chipping even through prolonged usage • Exudes an exquisite craftsmanship that manifests an accentuating show • Fade-proof construction resists catching stains, facilitating easy cleaning • Made in Turkey",Protrade,,,false,Color,White,,,shopify,5,continue,12.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/ricestrainer_eed1f942-c21e-44ff-98cc-f890445f6472_1080x1080_pad_ffffff.jpg.jpg?v=1648811333
rice-strainer-nordic-colour-mix,"Rice Strainer - Nordic Colour Mix","• Moulded from high-grade material to avoid chipping even through prolonged usage • Exudes an exquisite craftsmanship that manifests an accentuating show • Fade-proof construction resists catching stains, facilitating easy cleaning • Made in Turkey",Protrade,,,false,Color,Red,,,shopify,5,continue,12.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/ricestrainer_eed1f942-c21e-44ff-98cc-f890445f6472_1080x1080_pad_ffffff.jpg.jpg?v=1648811333
rice-strainer-nordic-colour-mix,"Rice Strainer - Nordic Colour Mix","• Moulded from high-grade material to avoid chipping even through prolonged usage • Exudes an exquisite craftsmanship that manifests an accentuating show • Fade-proof construction resists catching stains, facilitating easy cleaning • Made in Turkey",Protrade,,,false,Color,Blue,,,shopify,5,continue,12.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/ricestrainer_eed1f942-c21e-44ff-98cc-f890445f6472_1080x1080_pad_ffffff.jpg.jpg?v=1648811333
1-5-lt-jug-mix-nordic-colour,"Herevin 1.5 lt Jug-Mix Nordic Colour","Dishwasher proof : Yes Type : Everyday Drinkware BPA Free",Protrade,,,false,Color,White,,,shopify,5,continue,15.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/IMG_20200826_161852_046629e4-a248-4c85-8776-ec51b1a387f9_1080x1080_pad_ffffff.jpg.jpg?v=1645786825
1-5-lt-jug-mix-nordic-colour,"Herevin 1.5 lt Jug-Mix Nordic Colour","Dishwasher proof : Yes Type : Everyday Drinkware BPA Free",Protrade,,,false,Color,Maroon,,,shopify,5,continue,15.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/IMG_20200826_161852_046629e4-a248-4c85-8776-ec51b1a387f9_1080x1080_pad_ffffff.jpg.jpg?v=1645786825
1-5-lt-jug-mix-nordic-colour,"Herevin 1.5 lt Jug-Mix Nordic Colour","Dishwasher proof : Yes Type : Everyday Drinkware BPA Free",Protrade,,,false,Color,Turquoise,,,shopify,5,continue,15.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/IMG_20200826_161852_046629e4-a248-4c85-8776-ec51b1a387f9_1080x1080_pad_ffffff.jpg.jpg?v=1645786825
food-jar-red-660-ml,"Food Jar Fruit Red 660 ml","Trendy printed design on the Jar, along with fork. Easy to carry. The jar can be cleaned easily after the use. Made in Turkey",Protrade,,,false,,,,,shopify,5,continue,20.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/Herevinfruijar_1fa116e8-610d-4ee3-900f-78e34aebf806_1080x1080_pad_ffffff.jpg.jpg?v=1647861123
food-jar-green-vegetables-660-ml,"Food Glass Jar Vegetables Green 660 ml","Trendy printed design on the Jar, along with fork. Easy to carry. The jar can be cleaned easily after the use. Made in Turkey",Protrade,,,false,,,,,shopify,5,continue,20.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/jargreen_ced55a80-8be4-4a61-b69e-546efa7c81ee_1080x1080_pad_ffffff.jpg.jpg?v=1647861287
food-jar-vegetables-660-ml-red,"Food Glass Jar Vegetables Red 660ml","Trendy printed design on the Jar, along with fork. Easy to carry. The jar can be cleaned easily after the use. Made in Turkey",Protrade,,,false,,,,,shopify,5,continue,20.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/jarveg_1ed68827-c46a-41cb-aacf-539faef5cbbc_1080x1080_pad_ffffff.jpg.jpg?v=1647861283
food-jar-green-660-ml,"Food Glass Jar Fruit Green 660 ml","Trendy printed design on the Jar, along with fork. Easy to carry. The jar can be cleaned easily after the use. Made in Turkey",Protrade,,,false,,,,,shopify,5,continue,20.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/green-jar_58aa118d-f3e1-4c72-a993-78a781b3a6b9_1080x1080_pad_ffffff.jpg.jpg?v=1647861098
blackstone-water-bottle-straw-mug-kids-water-bottle-pink-500-ml,"Blackstone Water Bottle Straw Mug Kids Water Bottle, Pink- 500 ml","Keep it together tethered straw so there are no separate parts to take apart or misplace Carry on carry loop for on the go activities Material matters 100 percent BPA free No more spills the Autospout lid features a straw and a spill proof",AWM,,,false,,,,,shopify,9,continue,13.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/Pink-water-bottle_b369c7cf-e7e8-4d8d-8d60-9beeae2d817d_1080x1080_pad_ffffff.jpg.jpg?v=1646639396
blackstone-water-bottle-straw-mug-kids-water-bottle-500-ml,"Blackstone Water Bottle Straw Mug Kids Water Bottle, Blue - 500 ml","Keep it together tethered straw so there are no separate parts to take apart or misplace Carry on carry loop for on the go activities Material matters 100 percent BPA free No more spills the Autospout lid features a straw and a spill proof",AWM,,,false,,,,,shopify,9,continue,13.00,,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/blue-water-bottle_b0ad53cd-ecec-46f6-99da-857462f19223_1080x1080_pad_ffffff.jpg.jpg?v=1649849849
blackstone-stainless-steel-water-bottle-500-ml,"Blackstone Paw Patrol Stainless Steel Water Bottle Blue- 500 ml","Hygienic push button lid with pop-up straw and integrated carry handle Durable double wall stainless steel, Push button lid with drinking spout Excellent heat preservation and strong sealing function, long heat preservation time and leak-proof. Made of fine quality stainless steel material, non-toxic and harmless, safe to use.",AWM,,,false,,,,,shopify,5,continue,50.00,35.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/BlackstoneStainlessSteelWaterBottle-500ml_92d3c4cf-fca8-40a3-a5a3-2a0a851f5bad_1080x1080_pad_ffffff.jpg.jpg?v=1646639261
blackstone-leakproof-bento-lunch-box-2-compartment-1000ml-pink,"Blackstone Leakproof Bento Lunch Box 2 compartment 1000ML - Pink","Capacity of 1000 ML and box Size: L: 23.5 cm x W: 16.5 cm x H: 7.0 cm 100% Leak-proof lunch box with silicone sealing ring. 2 compartment suitable for different food to restore,keep the liquid food separate from solid foods. Microwave, Dishwasher, & Freezer safe.",AWM,,,false,,,,,shopify,5,continue,55.00,35.00,https://cdn.shopify.com/s/files/1/0631/5275/0813/products/Lunch-box-pink_999fabfb-42b3-462e-9fed-7eb55d65507b_1080x1080_pad_ffffff.jpg.jpg?v=1647861390
