Handle,Title,"Body (HTML)",Vendor,"Standardized Product Type","Custom Product Type",Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Price","Variant Compare At Price","Image Src"
lacie-rugged-thunderbolt-2-usb-c-usb3-0-external-hard-drive,"LaCie Rugged Thunderbolt 2 + USB-C + USB3.0 Hard Drive","Brand: LaCie
Capacity: 2TB/4TB/5TB
Interface: 1 × Thunderbolt 1 × USB-C (Thunderbolt 3 &amp; USB 3.0 compatible)
Max. Speed: 130MB/s
Storage type: HDD
Water resistant
Drop resistant
Shock resistant





Description
For over a decade, LaCie Rugged® portable hard drives have thrived where only the toughest survive—the film sets, photo shoots, and music studios of the world’s most influential creative pros. Why? Because LaCie Rugged products are the industry’s most trusted way to capture and transport data in the field. Legendary Rugged toughness meets USB-C compatibility, blazing-fast Thunderbolt™ speeds, and optional SSD performance of up to 510MB/s (130MB/s with HDD version). Thanks to USB-C, you can connect to both USB 3.0-compatible computers as well as to USB-C (and Thunderbolt 3) ones. This Rugged hard drive also features an integrated Thunderbolt cable and IP54-rated resistance to the elements, helping to ensure that you never have to compromise between durability, compatibility, and speed.
Interface Transfer Rates

Thunderbolt: 10Gb/s***
USB-C: 5Gb/s
USB 3.0: 5Gb/s
FireWire 800: 800Mb/s

Minimum System Requirements
Computer with a Thunderbolt, USB-C, USB 3.0, FireWire 800, or USB 2.0 port Minimum free disk space: 600MB recommended


Thunderbolt: Latest version of Windows® 7, Windows 8 / Mac OS® X 10.6.8 or later





USB-C: Latest version of Windows 7 and later / Mac OS X 10.5 and later





USB 3.0: Latest version of Windows 7, Windows 8 / Mac OS X 10.6 or later





FireWire 800: Latest version of Windows 7, Windows 8 / Mac OS X 10.6 or later




 

Software


LaCie Backup Assistant (simple, user-friendly backup for PC and Mac)





LaCie Setup Assistant (product configuration)




LaCie Private-Public (protect data with AES 256-bit encryption?)","Pro Technology","Apparel & Accessories > Clothing","Hard Drives",true,Size,2TB,,,shopify,5,continue,555.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150960996367854rugged-thb-usb-c-rescue-400x400--1.jpg?v=1581542463
lacie-d2-thunderbolt-3-hard-drive,"LaCie d2 Thunderbolt 3 Hard Drive","Brand: LaCie
Capacity: 6TB/8TB/10TB
Interface: 2 × Thunderbolt 3 1 × USB 3.1
Max. Speed: 240MB/s
Storage Type: HDD (enterprise class)
Power and Versatility
Performance
Laptop Charging
Daisy Chaining
Fierce BarraCuda Pro Dependability
Enclosure
Cooling
5 years warranty





Description
The perfect complement to SSD-based laptops and all-in-one computers, the d2 Thunderbolt™ 3 massively expands your capacity up to 10TB for professional bandwidth-intensive creative applications. With Thunderbolt 3 and USB 3.1 speeds through the USB-C port, the new LaCie d2 performs perfectly on late model laptops such as the new MacBook Pro—as well as on USB 3.0-compatible computers. It’s also the first LaCie product to feature the Seagate® BarraCuda® Pro HDD for industry-leading performance and reliability, backed by a 5-year limited warranty that includes Rescue Data Recovery Services. 
Power and Versatility
From a single, mighty port, you get astonishing bandwidth with the versatility of the USB-C industry standard. For the LaCie d2 Thunderbolt 3, the result is performance up to 240MB/s* for cutting-edge creative workflows, the widest compatibility, and time-saving device configurations.
Performance
Faster transfers mean less time moving files from camera cards into Adobe® Lightroom—and more time filling camera cards with new photos and footage.
Laptop Charging
It's even possible to power a compatible laptop** through a USB-C (Thunderbolt 3 or USB 3.1) port. That’s one less cable cluttering up your desktop.
Compatible with Thunderbolt and Thunderbolt 2 (Mac only)
Macs with Thunderbolt and Thunderbolt 2 ports can experience high-end transfer rates with LaCie Thunderbolt 3 professional solutions. Apple’s Thunderbolt 3 (USB-C) to Thunderbolt 2 Adapter (sold separately) provides easy connection between LaCie Thunderbolt 3 solutions and Macs with earlier generations of Thunderbolt technology.*
Daisy Chaining
Thanks to dual Thunderbolt 3 ports, you can daisy chain dual 4K displays, a single 5K display, or up to six total LaCie d2 drives—all through a single cable connected to your computer.
 
5 Years Warranty","Pro Technology","Apparel & Accessories > Clothing","Hard Drives",true,Size,6TB,,,shopify,0,continue,"1,096.25",,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150969918104254row-3-gallery-1-400x400.jpg?v=1581542456
lacie-d2-thunderbolt-2-usb-3-0-hard-drive,"LaCie d2 Thunderbolt2 & USB307200RPM with Thunderbolt Cable","Brand: LaCie
Capacity: 4TB/6TB/8TB
Interface: 2 × Thunderbolt 2 1 × USB 3.0
Max. Speed: 180MB/s(4TB)/220MB/s(6TB)/ 240MB/S(8TB)
Storage Type: HDD
Preformatted for: Mac
Bus-powered: No
Power Adapter: Included
3 years warranty(4TB &amp; 6TB), except Enterprise HDD 5 Years Warranty(8TB)





Description
Two decades, one purpose. Since 1997, LaCie d2 storage has been so dependable, so finely calibrated for high-bandwidth tasks, that creative pros have been able to focus entirely on what they do best: creating. Excellent performance, high capacities, Thunderbolt 2 daisy chaining, and fan-free, all-aluminum unibody enclosure makes this d2 a great solution for bandwidth-heavy creative workflows.



Interface Transfer Rates
Thunderbolt 3: 40 Gb/s** Thunderbolt 2: 20 Gb/s USB-C: 10 Gb/s USB 3.0: 5 Gb/s eSATA: 3 Gb/s FireWire 800: 800 Mb/s


Cooling
Aluminium enclosure for efficient heat dissipation Thermoregulated fan (d2 Thunderbolt 3) Unibody enclosure for low vibration and reduced noise (except d2 Quadra)


Minimum System Requirements

Computer with a Thunderbolt, USB-C, USB 3.0, eSATA, FireWire 800, or USB 2.0 port
Minimum free disk space: 600 MB recommended
operating system::

Thunderbolt: Latest version of Windows® 7, Windows 8 / Mac OS® X 10.6.8 or later
USB-C: Latest version of Windows 7 and later / Mac OS X 10.5 and later
USB 3.0: Latest version of Windows 7, Windows 8 / Mac OS X 10.6 or later
FireWire 800: Latest version of Windows 7, Windows 8 / Mac OS X 10.6 or later




Software
Intego Backup Manager Pro (Windows) Genie Backup Manager Pro (Mac) LaCie Private-Public (protect data with AES 256-bit encryption***)



4TB and 6TB: 3 years warranty
8TB(Enterprise HDD): 5 years warranty","Pro Technology","Apparel & Accessories > Clothing","Hard Drives",true,Size,4TB,,,shopify,5,continue,104.00,69.00,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150969831803394x043aak.jpg?v=1581542458
lacie-12-big-thunderbolt-3-hard-drive,"LaCie 12 Big Thunderbolt 3 Hard Drive","Brand: LaCie
Capacity: 48TB/72TB/96TB/120TB
Internal Storage Media: 12 or 6 × hot-swappable* IronWolf Pro 128MB cache (or greater) hard drives
Interfaces: 2 × Thunderbolt™ 3 1 × USB 3.1** (USB 3.0 and USB 2.0 compatible using included USB-C to USB adapter cable)
Interface Transfer Rates: Thunderbolt 3: 40Gb/s (USB 3.1: 10Gb/s)
Cooling: 4 or 2 × redundant fans and heat-dissipating all-aluminum enclosure
Power Supply: 100-240V; 50/60Hz; 400W
Dimensions (W × H × D): 161 × 447 × 237 mm | 6.3 × 17.6 × 9.3 in.
5 Years Warranty





Description
Think bigger—we've got you covered. With up to 120TB of capacity on your desktop, up to 2600MB/s speeds, and RAID 5/6, the LaCie 12big and 6big Thunderbolt 3 lets you rein in the stampede of data from ultra hi–res cameras.
  
Thunderbolt 3: Think bigger. Deliver faster.
The absolute fastest I/O.
For the 6big and 12big, LaCie harnessed the breakthrough performance potential of the Thunderbolt 3 I/O and squeezed the absolute best speeds out of the hard drives. We added a hardware RAID controller and 7200RPM drives, and the result is astonishing 12big speeds of up to 2600MB/s—and 2400MB/s in RAID 5.
For lightning-fast video workflows.
That kind of speed can slash time off nearly every task in your post-production workflow. Ingest hours of RAW footage from a Blackmagic® cinema camera into Adobe® Premiere® Pro in a fraction of the time. Then edit multiple streams of ProRes 422 (HQ), ProRes 4444 XQ, as well as uncompressed HD 10-bit and 12-bit video. For big projects packed with high-def clips, thumbnail and preview rendering becomes much more responsive.
And for your smartest workspace.
With double the video bandwidth of its predecessor, Thunderbolt 3 lets you daisy chain dual 4K displays or a single 5K display to the LaCie 12big or 6big. With two 4K displays, you can spread out your workspace by dedicating one display to your timeline and the other to previewing 4K footage, for example. It's even possible to power a compatible laptop through the Thunderbolt 3 connection***.
Compatible with Thunderbolt and Thunderbolt 2 (Mac only)
Macs with Thunderbolt and Thunderbolt 2 ports can experience high-end transfer rates with LaCie Thunderbolt 3 professional solutions. Apple’s Thunderbolt 3 (USB-C) to Thunderbolt 2 Adapter (sold separately) provides easy connection between LaCie Thunderbolt 3 solutions and Macs with earlier generations of Thunderbolt technology.*
Bigger in every way. Except in footprint.
With up to 120TB (12big) or 60TB (6big) on your desktop, you can safely store massive amounts of ultra hi-res footage.
Consolidate
Instead of buying a new storage device every time you need more capacity, invest up front in a future-proof, RAID-protected solution. Improve data access and security, which can save money in the long term.
Organize
Divide your storage into multiple volumes according to your workflow. Create one volume for ingesting transcoded clips and current projects and another for archiving final footage.
Expand
Thunderbolt 3 lets you daisy chain up to six devices to a computer via a single cable. So you could connect up to six LaCie 12big together, bringing a jaw-dropping 720TB to your computer.
Tough. Ready. Scalable.
Enterprise-class Drives
LaCie 12big and 6big feature Seagate® IronWolf™ Pro, for

Multi-drive environments
A wide range of capacities
RAID optimization
Superior power management
300TB/year workloads
IronWolf Pro drives include a 5-year limited warranty
6big and 12big include an Advanced Replacement Offer. If your system fails, simply make a claim and you'll have a replacement unit within a few days, with 25 days to return the failed unit.

LaCie RAID Manager
Powerful features, straightforward setup. The redesigned LaCie RAID Manager gives you an intuitive interface to administer the LaCie 12big and 6big.
Our biggest design for the most exacting video pros.


Compact Footprint: Get massive capacity on your desktop in a footprint that’s smaller than an iPad Air® (59 vs 62 in2).

Front-accessible drives: Conveniently and quickly remove and replace drives from the front of the product. Keep track of drive health and RAID build status with the front-facing drive status LEDs.

What’s Included


LaCie 12big Thunderbolt 3





Power cable





USB-C (Thunderbolt 40Gb/s or USB 3.1 10Gb/s) cable





USB-C to USB-A cable





Hard disks Quick Install Guide



 
 

5 Years Warranty","Pro Technology","Apparel & Accessories > Clothing","Hard Drives",true,Size,48TB,,,shopify,0,continue,"20,000.00",,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150979730623600LaCie_12big-Front_400x400_5252b9a5-5e1f-4725-bbfe-d31fab0f9e26.jpg?v=1581542441
lacie-4tb-raid-usb3-0-thunderbolt-2-hard-drive,"LaCie 4TB RAID USB3.0 + Thunderbolt 2 Hard Drive","Brand: LaCie
Capacity: 4TB
Interface: 1 × Thunderbolt 1 × USB 3.0
Max. Speed: 240MB/s*
Storage Type: 2 × HDD (RAID 0/1)
Water resistant
Drop resistant
Shock resistant





Description
For over a decade, LaCie Rugged® portable hard drives have thrived where only the toughest survive—the film sets, photo shoots, and music studios of the world’s most influential creative pros. Why? Because LaCie Rugged products are the industry’s most trusted way to capture and transport data in the field.The LaCie Rugged RAID is the field-proven way to safely carry or capture a massive amount of data. Adapting to your needs for performance or complete data security, this Rugged hard drive lets you choose hardware RAID 0 for up to 240MB/s speeds* or RAID 1 for excellent data protection. Either way, your data is safe from water, dust, drops, and crushing.
Interface Transfer Rates

Thunderbolt: 10Gb/s***
USB-C: 5Gb/s
USB 3.0: 5Gb/s
FireWire 800: 800Mb/s

Minimum System Requirements
Computer with a Thunderbolt, USB-C, USB 3.0, FireWire 800, or USB 2.0 port Minimum free disk space: 600MB recommended

Thunderbolt: Latest version of Windows® 7, Windows 8 / Mac OS® X 10.6.8 or later
USB-C: Latest version of Windows 7 and later / Mac OS X 10.5 and later
USB 3.0: Latest version of Windows 7, Windows 8 / Mac OS X 10.6 or later
FireWire 800: Latest version of Windows 7, Windows 8 / Mac OS X 10.6 or later 

Software

LaCie Backup Assistant (simple, user-friendly backup for PC and Mac)
LaCie Setup Assistant (product configuration)
LaCie Private-Public (protect data with AES 256-bit encryption?)","Pro Technology","Apparel & Accessories > Clothing","Hard Drives",true,,,,,shopify,0,continue,"1,405.95",,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/Screenshot_137_90218b95-caae-4996-9eb7-66139fee3c29.png?v=1581640888
genuine-hp-122-ch562he-tri-color-printer-ink-cartridge,"Genuine HP 122 CH 562HE Tri-Color Printer Ink Cartridge","Color: Tri-color
Used in Printer Model No: DeskJet 1050A/2000/2050/3050/3052
Package dimensions (W x D x H): 114.0 x 36.3 x 102.9 mm
Ink drop: 2.3 pl to 8.5 pl (depending on print mode and speed)
Ink types: Dye-based
Page yield (colour): ~165 pages





Description
Easily print vivid color documents, reports and letters for a great value. This Original HP ink cartridge is designed to deliver user-friendly features and consistent, reliable performance.
Memories in stunning detail – HP dye-based inks deliver photos with outstanding clarity and beautifully nuanced colours.
Make moments last a lifetime. HP inks last for generations with HP Premium Plus Photo Paper.
Simple to install and easy to use, HP inkjet printing supplies are specifically designed to work with your HP inkjet printer.
Warranty: HP’s ink cartridges and printheads are warranted to be free from defects in materials and workmanship during the period of the warranty.
What's in the box: Ink cartridge",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,0,continue,65.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150054284818737562HE.jpg?v=1581641091
genuine-hp-655-cz110ae-printer-ink-cartridge,"Genuine HP 655 CZ110AE Cyan Printer Ink Cartridge","Color(s): Cyan
Used in Printer Model No: DeskJet 3525/4615/4625/5525/6525
Package dimensions (W x D x H): 107 x 24 x 115 mm
Ink drop: 5.5 pl HDW, 1.3 pl LDW
Ink types: Dye-based
Page yield (colour): ~600 pages





Description
HP 655 Cyan Ink Cartridges produce high-quality marketing materials and photos with vivid colour and sharp graphics that resist water, smearing and fading. Take advantage of premium HP quality for a new, low cost.  

The HP quality you know and trust is now more affordable than ever – print up to 2 times the pages for the same cost1. Print eye-catching marketing materials and photos that resist water, fading and smearing
Use brand new Original HP ink cartridges and get outstanding results without worrying about smudges or leaks. All Original HP ink cartridges are designed to be free of defects and formulated to prevent printhead damage
Print what you need to be successful while reducing your impact on the environment. Get free, easy cartridge recycling through HP Planet Partners

Warranty: Each HP ink cartridge, printhead and related supply is warranted to be free from defects in materials and workmanship during the period of the warranty. 
NO Shipping charges if order is of more than 1 cartridge.Use Promocode SHIPHP",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,43.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150046056211627c03292976.png?v=1581641112
genuine-hp-650-cz101ae-black-printer-ink-cartridge,"Genuine HP 650 CZ101AE Black Printer Ink Cartridge","Color: Black
Used in Printer Model No: DeskJet 2515/3515
Package dimensions (W x D x H): 113 x 37 x 115 mm
Ink drop: 13.5 pl
Ink types: Pigment-based
Page yield (black and white): ~360 pages





Description
HP 650 Black Ink Cartridges produce high-quality everyday documents with crisp, black text while saving on printing costs. Take advantage of premium HP quality for a lower cost.
The HP quality you know and trust is now more affordable than ever – print up to 2 times the pages for the same cost1. Print everyday documents with crisp text and sharp graphics that retain quality for decades
Use brand new Original HP ink cartridges and get outstanding results without worrying about smudges or leaks. All Original HP ink cartridges are designed to be free of defects and formulated to prevent printhead damage.
Print what you need to be successful while reducing your impact on the environment. Choose a low-cost, Original HP cartridge made from up to 70% recycled content and get free, easy cartridge recycling through HP Planet Partners  Warranty: Each HP ink cartridge, printhead and related supply is warranted to be free from defects in materials and workmanship during the period of the warranty.  What's in the box: Ink cartridge",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,54.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150045853551056c03288241.png?v=1581641143
genuine-hp-61-ch562wa-tri-color-printer-ink-cartridge,"Genuine HP 61 CH562WA Tri-Color Printer Ink Cartridge","Color: Tri-color
Used in Printer Model No: DeskJet 1000/1010/1050/1510/2050/3050
Package dimensions (W x D x H): 100 x 116 x 37 mm
Ink drop: 2.3 pl to 8.5 pl (depending on print mode and speed)
Ink types: Dye-based
Page yield (colour): ~165 pages





Description
Easily print vivid color documents, reports and letters for a great value. This Original HP ink cartridge is designed to deliver user-friendly features and consistent, reliable performance.  Print vivid color documents, reports and letters, and images that stand out. Get enhanced image quality using papers with the ColorLok symbol.  Get user-friendly features and a great value. Monitor ink levels with the ink-level gauge and finish critical print jobs when you’re low on a specific ink. It’s easy to choose the Original HP ink cartridge tailored to fit your printing needs.
HP helps you reduce your environmental impact with free and easy cartridge recycling, and with cartridges made with recycled content. Use convenient ink alerts to easily identify and shop for Original HP cartridges using HP SureSupply.
NO Shipping charges if order is of more than 1 cartridge.",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,91.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150055527979077c04223182.png?v=1581643649
genuine-hp-971-cn624ae-yellow-office-jet-printer-ink-cartridge,"Genuine HP 971 CN624AE Yellow Office Jet Printer Ink Cartridge","Color: Yellow
Ink types: Pigment-based
Page yield (colour): ~2,500 pages
Package dimensions (W x D x H): 241.7 x 28.7 x 71.6 mm



HP 971 Yellow Officejet Ink Cartridge produces professional-quality colour documents for great value, while allowing workgroups to save time creating consistent, durable prints.



Lock in the quality and performance you expect from your HP Officejet Pro X printer. Create brilliant colour documents that dry fast, resist water, and last for decades, using Original HP pigment ink cartridges




Make the right choice for your budget - standard cartridges for a lower purchase price or choose high-capacity cartridges for even better value. All Original HP pigment ink cartridges load in a snap and maintain quality until the last drop.




Conserve resources and reduce your impact, using a cartridge designed with the environment in mind. Help save paper and energy with the HP Smart Print tool and count on free, easy cartridge recycling through HP Planet Partners
NO Shipping charges if order is of more than 1 item.",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,298.95,293.00,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150055033764859c03514329.png?v=1581641191
genuine-hp-650-cz102ae-tri-color-printer-ink-cartridge,"Genuine HP 650 CZ102AE Tri-Color Printer Ink Cartridge","Color: Tri-colour
Used in Printer Model No: DeskJet 2515/3515
Package dimensions (W x D x H): 113 x 37 x 115 mm
Ink drop: 2.3 pl to 8.5 pl (depending on print mode and speed)
Page yield (colour): ~200 pages





Description
HP 650 Tri-colour Ink Cartridges produce high-quality, everyday documents and photos with sharp graphics and vivid colour while saving on printing costs. Take advantage of premium HP quality for a lower cost.

The HP quality you know and trust is now more affordable than ever – print up to 2 times the pages for the same cost1. Print vivid colour documents, reports, images and graphics that retain quality for decades.
Use brand new Original HP ink cartridges and get outstanding results without worrying about smudges or leaks. All Original HP ink cartridges are designed to be free of defects and formulated to prevent printhead damage.
Print what you need to be successful while reducing your impact on the environment. Choose a low-cost, Original HP cartridge made from up to 70% recycled content and get free, easy cartridge recycling through HP Planet Partners

Warranty: Each HP ink cartridge, printhead and related supply is warranted to be free from defects in materials and workmanship during the period of the warranty.  NO Shipping charges if order is of more than 1 item.",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,46.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150045931239161c03288268.png?v=1581641221
genuine-hp-130-c8767he-black-printer-ink-cartridges,"Genuine HP 130 C8767HE Black Printer Ink Cartridges","Color: Black
Used in Printer Model No: DESKJET 5943
Package dimensions (W x D x H): 141 x 113 x 37 mm
Ink drop: 15 pl
Ink types: Pigment-based
Page yield (black and white): ~860 pages





Description
HP 130 Black Ink Cartridge with Original HP inks prints darker, laser-quality black text that offers greater resistance to highlighter pen smear. This black ink delivers enhanced durability and superior fade-resistant.

Get consistently dark, laser-quality text for professional printing on all your documents. Enjoy bold, rich output when you choose a black pigment ink – ideal for making a strong impression.
Mark your documents with a highlighter pen – this enhanced black ink offers greater resistance to highlighter pen smear. Superior fade resistance lets you archive documents and important papers for decades.
Count on HP for a superior printing experience – you'll get legendary HP reliability and consistent performance. Get the best value when you select from print cartridges tailored to meet your printing needs.

Warranty: Each HP ink cartridge, printhead and related supply is warranted to be free from defects in materials and workmanship during the period of the warranty.  
NO Shipping charges if order is of more than 1 cartridge.",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,229.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150046173550399c02756681.png?v=1581641247
genuine-hp-f6v17ae-123-black-printer-ink-cartridge,"Genuine HP 123 F6V17AE Black Printer Ink Cartridge","Color: Black
Used in Printer Model No: Deskjet 2130
Package dimensions (W x D x H): 113 x 37 x 115 mm
Ink drop: 22 pl
Ink types: Pigment-based
Page yield (black and white): 120 pages



Print high-quality documents with Original HP ink cartridges – designed with fraud protection and smart low-ink alerts to deliver worry-free performance and consistent results you can count on.
 
Get the most from your HP printer – and your ink. Print all the high-quality photos and documents you need, using Original HP ink cartridges that help ensure your HP printer delivers the consistent results you expect. 
 
Rely on Original HP ink cartridges to deliver flawless results. Help ensure the best possible prints for home, school, and work with cartridges built and tested with your HP printer and designed to deliver consistently outstanding prints. 
 
It’s easy to save time, money, and hassle with Original HP cartridges that fit how you live, play, and print. Count on consistent, top-quality results you expect from HP at home or on the go.
 
Warranty: HP’s ink cartridges and printheads are warranted to be free from defects in materials and workmanship during the period of the warranty.",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,10,continue,48.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/1500461310497162016_02_02_06_13_52_1352_9c33_optimized_optimized-520x600.jpg?v=1581541865
genuine-hp-78-c6578d-tri-color-deskjet-printer-ink-cartridge,"Genuine HP 78 C6578D Tri-Color Deskjet Printer Ink Cartridge","Color: Tri-colour
Ink drop: 5 pl
Ink types: Dye-based
Page yield (colour): 560 pages
Package dimensions (W x D x H): 118 x 41 x 155 mm





HP 78 Tri-colour Inkjet Print Cartridges deliver clear, vivid colour images. Patented, dye-based HP colour inks and print cartridge technology make professional-quality printing easy and reliable. Available in 2 sizes to suit different needs.

Enjoy low maintenance, trouble-free printing. Designed with your printer the HP 78 Tri-colour Inkjet Print Cartridges are simple to install and easy to replace. You have a choice of 2 sizes of inkjet print cartridges to match your usage needs.
The HP 78 Tri-colour Inkjet Print Cartridges are precisely designed and engineered to save you the time and costs of resolving cartridge problems. You get consistent, high-quality printing throughout the life of the cartridge.

Warranty: Each HP ink cartridge, printhead and related supply is warranted to be free from defects in materials and workmanship during the period of the warranty.
What's in the box: Ink cartridge
NO Shipping charges if order is of more than 1 cartridge.",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,300.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150046436395057356.hp-oem-ink-color-c6578d.jpg?v=1581641285
genuine-hp-f6v25a-652-black-printer-ink-cartridge,"Genuine HP 652 F6V25A Black Printer Ink Cartridge","Color: Black
Package dimensions (W x D x H): 113 x 37 x 115 mm
Used in Printer Model No: HP DeskJet 3635
Ink drop: 22 pl
Ink types: Pigment-based
Page yield (black and white): 360 pages


Produce affordable, high-quality everyday documents with low-cost Original HP ink cartridges – designed with fraud protection and smart low-ink alerts to deliver worry-free performance and consistent results you can count on.
Print what you need for a great value and count on lab-quality photos and everyday documents with low-cost Original HP ink cartridges – designed to help ensure your HP printer delivers consistent, reliable results.
Help ensure the best possible prints for home, school and work with cartridges built and tested with your HP printer and designed to deliver consistently outstanding prints.
It’s simple to save time, money and hassle with Original HP cartridges that fit how you live, play and print. Count on consistent, top-quality results you expect from HP at home or on the go.
 
Warranty: HP’s ink cartridges and printheads are warranted to be free from defects in materials and workmanship during the period of the warranty.
What's in the box: Ink cartridge",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,0,continue,55.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150045737991827c04759670.png?v=1581641308
genuine-hp-45-51645a-printer-ink-cartridge,"Genuine HP 45 51645A 45 Printer Ink Cartridge","Color(s): Black
Ink drop: 33 pl
Ink types: Pigment-based
Page yield (black and white): ~930 pages
Package dimensions (W x D x H): 115.82 x 25.4 x 157.48 mm





Description
Get sharp, professional-quality results every time you print. Patented, pigment-based HP black ink and ink cartridge technology are designed together with your printer for easy installation and reliable performance.  

Print in incomparable detail. Text and graphics appear crisp, clear and bold in dark black.
Documents stand the test of time. Archive important papers—this sharp black text resists fading
Simple to install and easy to replace for low maintenance, trouble-free printing.

Warranty: HP’s ink cartridges and printheads are warranted to be free from defects in materials and workmanship during the period of the warranty.  
NO Shipping charges if order is of more than 1 item.",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,141.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150046426346822c02973547.png?v=1581641329
genuine-hp-cn623ae-971-magenta-printer-ink-cartridge,"Genuine HP 971 CN623AE Magenta Printer Ink Cartridge","Color: Magenta
Used in Printer Model No: Office X451DW/X476DW/X576DW/X551DW
Package dimensions (W x D x H): 241.7 x 28.7 x 71.6 mm
Ink types: Pigment-based
Page yield (colour): 2,500 pages





Description
HP 971 Magenta Officejet Ink Cartridge produces professional-quality colour documents for great value, while allowing workgroups to save time creating consistent, durable prints.
Lock in the quality and performance you expect from your HP Officejet Pro X printer. Create brilliant colour documents that dry fast, resist water, and last for decades, using Original HP pigment ink cartridges
Make the right choice for your budget - standard cartridges for a lower purchase price or choose high-capacity cartridges for even better value. All Original HP pigment ink cartridges load in a snap and maintain quality until the last drop.
Conserve resources and reduce your impact, using a cartridge designed with the environment in mind. Help save paper and energy with the HP Smart Print tool and count on free, easy cartridge recycling through HP Planet Partners
 
Warranty: Each HP ink cartridge, printhead and related supply is warranted to be free from defects in materials and workmanship during the period of the warranty.
NO Shipping charges if order is of more than 1 item.",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,289.00,284.00,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150046318449551c03514338.png?v=1581641860
genuine-hp-129-c9364he-black-printer-ink-cartridge,"Genuine HP 129 C9364HE Black Printer Ink Cartridge","Color:Black
Ink drop: 14.5 pl
Ink types: Pigment-based
Page yield (black and white): ~420 pages
Package dimensions (W x D x H): 141 x 113 x 37 mm





Description
HP 129 Ink Cartridges print darker, laser-quality black text that offers greater resistance to highlighter pen smear. This new black ink delivers enhanced durability and superior fade-resistance.  Get consistently dark, laser-quality text for professional printing on all your documents. Enjoy bold, rich output when you choose a black pigment ink – ideal for making a strong impression.
Mark your documents with a highlighter pen – this enhanced black ink offers greater resistance to highlighter pen smear. Superior fade resistance lets you archive documents and important papers for decades.
Count on HP for a superior printing experience – you'll get legendary HP reliability and consistent performance. Get the best value when you select from print cartridges tailored to meet your printing needs.",Accent,"Apparel & Accessories > Clothing","Printer Cartridges",true,,,,,shopify,5,continue,173.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/150055571640301c03108268.png?v=1581641887
